Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
OCD,a Manager,San Diego State University,The Worklife Bowl,a month,Does anyone have a recommendation for a very experienced and competent doctor who treats OCD?,3,12,,9/20/24 12:05,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,11
OCD,a Manager,San Diego State University,The Worklife Bowl,10 months,Does anyone have an OCD or OCD tendency? What do you do when you start feeling very very bad and there is no stopping feeling like crap for hours to the point you just cannot think of anything else and stay fixated. What do you do? Coping success stories without any reliance on medical help would be great.,2,3,1,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-an-ocd-what-do-you-do-when-you-start-feeling-very-very-bad-and-there-is-no-stopping-feeling-like-crap-for-hours,12
OCD,an Associate,San Diego State University,Big Law,9 months,"Have any of y’all sought accommodations related to your mental health diagnoses like ADHD, Autism, OCD, etc.?
What types of accommodations? Was it hard to secure? Has it helped?",10,9,,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,13
OCD,an Associate Creative Director 1,San Diego State University,ADHD Professionals,9 months,"ADHD + anxiety = OCD like symptoms? When I’m very anxious about something, I develop some routines and become hyper focused on my anxiety. For instance, I have flight anxiety, and I obsessively check turbulence ahead of time days in advance, I don’t fly into certain airports, I only sit on window seats over the wings, etc. I would cancel a flight or pay extra to follow “the protocol.” I’ve done it for a few other things as well. Has anyone experienced this?",11,11,1,9/20/24 12:11,https://www.fishbowlapp.com/post/adhd-anxiety-ocd-like-symptoms-when-im-very-anxious-about-something-i-develop-some-routines-and-become-hyper-focused-on,14
OCD,an Associate,San Diego State University,Depression/Anxiety Talk,9 months,"If you’ve successfully managed OCD or depression without medication, can you share your experience? Why didn’t you use medication? And what non-medication psychotherapeutic treatments worked best?",4,7,1,9/20/24 12:11,https://www.fishbowlapp.com/post/if-youve-successfully-managed-ocd-or-depression-without-medication-can-you-share-your-experience-why-didnt-you-use-medication,15
OCD,a Creative,San Diego State University,Creatives,5 months,Anyone ever get put on meds for OCD? I’m worried about them affecting my creativity,4,10,,9/20/24 12:11,https://www.fishbowlapp.com/post/anyone-ever-get-put-on-meds-for-ocd-im-worried-about-them-affecting-my-creativity,16
OCD,a Manager 1,San Diego State University,Surviving A Toxic Workplace,3 months,"How do you guys handle or control your brain.
I overthink a lot, I get lot of tension.
I have very low patience, due to which I make some bad decisions in life.
I confirm even small things with others before doing anything.
Have developed OCD.
I am very innocent (maybe dumb), I don't know how to fight back, even if I know the other person is fooling me, still I don't resist, it caused me money loss too.
My mind will kill me one day. I was not this personality before.
Please help and guide.",3,6,2,9/20/24 12:12,https://www.fishbowlapp.com/post/how-do-you-guys-handle-or-control-your-brain-i-overthink-a-lot-i-get-lot-of-tension-i-have-very-low-patience-due-to-which-i-make,17
OCD,a Management Trainee 1,San Diego State University,Healthcare,10 months,"Have you had an oh... ahhhhh I get it now moment? Because we use so many acronyms...

I have loads of these...

My husband came home one day with a little trophy from work and it said best performer for OCT... and I sat there for hours thinking... what is OCT... Is it like OCD? What could it stand for...

Ask him a few hours later.. it was October 😅",3,5,,9/20/24 12:12,https://www.fishbowlapp.com/post/have-you-had-an-oh-ahhhhh-i-get-it-now-moment-because-we-use-so-many-acronyms-i-have-loads-of-these-my-husband-came-home-one-day,18
OCD,an Associate,San Diego State University,Middle East Consultants,3 months,"For those OCd, what was your firm category (MBB, T2, etc.), rank, what was your severance package, if any? Thanks!",3,5,,9/20/24 12:13,https://www.fishbowlapp.com/post/for-those-ocd-what-was-your-firm-category-mbb-t2-etc-rank-what-was-your-severance-package-if-any-thanks,19
OCD,an Engagement Manager,San Diego State University,Middle East Consultants,4 months,"For those OCd recently, what are the next steps looking like? Take the 2 months salary and network / look for other jobs in the region or go back to your home country?",5,7,,9/20/24 12:13,https://www.fishbowlapp.com/post/for-those-ocd-recently-what-are-your-next-steps-looking-like-take-the-2-months-salary-and-network-look-for-other-jobs-in-the,20
OCD,a Cashier Barista,San Diego State University,Retail & Hospitality,5 months,"I have no sense of smell, I'm deaf, I'm blind in right eye, Im diabetic, I have arthritis in all my joints. I am autistic and bipolar, I have anxiety, depression, PTSD, OCD, ADHD. I have learning disabilities. I'm not good with technology or interacting with other. I can't stand on my feet all day. I've been unemployed for about 8 months. I was in the fast food/restaurant industry for about 10 years but I was constantly job hopping every year cuz it's not a good job field for me.",1,5,,9/20/24 12:14,https://www.fishbowlapp.com/post/i-have-no-sense-of-smell-im-deaf-im-blind-in-right-eye-im-diabetic-i-have-arthritis-in-all-my-joints-i-am-autistic-and-bipolar,21
OCD,,San Diego State University,Depression/Anxiety Talk,a month,"I’m feeling desperate for help. I’m so depressed and suicidal right now. I have crippling OCD, CPTSD and I’m autistic. Plus I have an autoimmune condition that has caused chronic pain. I don’t think I can take working much longer with how bad my mental and physical health is. I want to work so badly but I’m struggling to get through everyday and it’s hurting my job performance. I’m about ready to give up. I wish I could go on part-time disability just so I have a chance to recover. I need advice",6,1,3,9/20/24 12:14,https://www.fishbowlapp.com/post/im-feeling-desperate-for-help-im-so-depressed-and-suicidal-right-now-i-have-crippling-ocd-cptsd-and-im-autistic-plus-i-have,22
OCD,an Account Manager,San Diego State University,Marketing,9 months,A contact at a company I have multiple projects going on with just can't seem to get the concept of email threads. She’ll just randomly choose a thread to reply to about a completely different project. It's driving me crazy! Is this just me being OCD? Isn't this just common best practice?,2,3,,9/20/24 12:14,https://www.fishbowlapp.com/post/a-contact-at-a-company-i-have-multiple-projects-going-on-with-just-cant-seem-to-get-the-concept-of-email-threads-shell-just,23
OCD,an Associate,San Diego State University,Lawyers with ADHD,9 months,"Have any of y’all sought accommodations for ADHD or any other mental health diagnoses like Autism, OCD, etc.?
What types of accommodations? Was it hard to secure? Has it helped?",7,2,,9/20/24 12:15,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-for-adhd-or-any-other-mental-health-diagnoses-like-autism-ocd-etc-what-types-of-accommodations,24
OCD,a Manager,San Diego State University,Confession,8 months,"Curious, if you know someone has OCD, do you intentionally half-azs your work bc you know that person will come by and do it right? Or do you simply not care and you're just a half-azs work type of person lol",2,4,,9/20/24 12:15,https://www.fishbowlapp.com/post/curious-if-you-know-someone-has-ocd-do-you-intentionally-half-azs-your-work-bc-you-know-that-person-will-come-by-and-do-it-right,25
OCD,a Media Strategist,San Diego State University,ADHD Professionals,a month,"Hi all - ISO advice on potential workplace accommodations to manage my severe combo ADHD, depression disorder and anxiety with OCD.

I take Concerta and Zoloft daily and propranolol as needed - tho the latter has become almost daily as my responsibilities at a PR agency increase.

Requested pre-reads, recording meetings and advised that email and a Teams message - doesn’t matter which comes first - are just some of the ways I work best, but it continues to fall on deaf ears.",1,2,,9/20/24 12:16,https://www.fishbowlapp.com/post/hi-all-i-am-looking-for-advice-on-potential-workplace-accommodations-to-manage-my-severe-combo-adhd-depression-disorder-and,26
OCD,an Associate,San Diego State University,Middle East Consultants,3 months,"For those not OCd but expecting a retention bonus in a couple of months for previous year performance, do you guys think they will just not pay it? It is discretionary but do you think they will exploit low attrition to justify not paying it?",1,4,,9/20/24 12:23,https://www.fishbowlapp.com/post/for-those-not-ocd-but-expecting-a-retention-bonus-in-a-couple-of-months-for-previous-year-performance-do-you-guys-think-they,27
OCD,a Bartender,San Diego State University,Restaurants & Food Services,25d,Send help !! My ADHD/OCD is kicking my ass I got a ton of different outfits for training as they want us to be wearing business casual attire for 3 weeks !!! but I’m stuck on the shoes !! what kinds of shoes should I be wearing to training,4,2,,9/20/24 12:24,https://www.fishbowlapp.com/post/send-help-my-adhdocd-is-kicking-my-ass-i-got-a-ton-of-different-outfits-for-training-as-they-want-us-to-be-wearing-business-casual,28
OCD,a Painter,San Diego State University,Depression/Anxiety Talk,a month,"I have severe social and general anxiety disorders. Along with ocd. Which I believe both go hand- in- hand.
But I also believe that my life situation effects my moods and makes my mental illnesses worse/ better.

I am looking for any painters job in the Central, N.J..",1,0,,9/20/24 12:24,https://www.fishbowlapp.com/post/i-have-severe-social-and-general-anxiety-disorders-along-with-ocd-which-i-believe-both-go-hand-in-hand-but-i-also-believe,29
