Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Depression,a Project Manager,San Diego State University,Consulting,4 months,Got an offer from Booz and was told that employment eligibility background screening requires additional investigation and I needed to explain way I was terminated for essentially 3 jobs in a row. I might have been too honest and said it was primarily because I was in a really bad mental state and was diagnosed with depression and anxiety. But now Im better after much therapy and medication. Booz has requested to have another interview with an Adjudicator from Background Screening Program. (Cont,10,22,2,9/20/24 14:56,https://www.fishbowlapp.com/post/got-an-offer-from-booz-and-was-told-that-employment-eligibility-background-screening-requires-additional-investigation-and-i,19
Depression,an Art Director,San Diego State University,Advertising,a year,"How do you tell your creative leadership that you’ve been struggling with depression (suicidal thoughts/ideation, extreme fatigue, apathy, etc..)? Despite therapy and various medications I am approaching the 10th week of a very dark episode. It is impacting my output and creativity and I don’t want anyone to think I’m dropping the ball because I’m bad at my job or that I don’t care about the work. If I get let go due to performance issues it could truly be my final straw. WWYD?",16,25,1,9/20/24 19:55,https://www.fishbowlapp.com/post/how-do-you-tell-your-creative-leadership-that-youve-been-struggling-with-depression-suicidal-thoughtsideation-extreme,20
Depression,a WEB Developer,San Diego State University,Tech,a year,"I've been struggling to land a job as an entry-level developer and it's causing me a lot of depression, I haven't had luck for the past year and a half and I've sent thousands of applications, only a few of them returned with interviews that I've failed, the rest are either rejected or ghosted. My resume has been reviewed a lot by professionals and friends and I still am facing issues. This made me lose all the hope and passion to code. Why is it so tough to land a job in tech for newcomers?",36,22,4,9/20/24 19:56,https://www.fishbowlapp.com/post/ive-been-struggling-to-land-a-job-as-an-entry-level-developer-and-its-causing-me-a-lot-of-depression-i-havent-had-luck-for-the,21
Depression,a Biomechanical Engineer 1,San Diego State University,The Worklife Bowl,a year,"Step son recently diagnosed bipolar. Senior year at USC. Had to pull out of school, fly back home and entered in-patient facility by way of Baker Act. Has had issues since teenage years with depression and anxiety. Onset of BPD was affecting school.

Seriously difficult situation. Does anyone care to share experiences with mental health issues with BPD? Mom is severely stressed and was already dealing with depression due to career upheaval",22,29,,9/20/24 19:56,https://www.fishbowlapp.com/post/step-son-recently-diagnosed-bipolar-senior-year-at-usc-had-to-pull-out-of-school-fly-back-home-and-entered-in-patient-facility-by,22
Depression,a Manager 1,San Diego State University,The Worklife Bowl,5 months,My therapist thinks I should be on anti depressants because therapy isn’t working. My doctor thinks I just need hobbies I enjoy. Won’t prescribe me meds. I’m at a loss of what to do about my depression.,7,37,2,9/20/24 19:57,https://www.fishbowlapp.com/post/my-therapist-thinks-i-should-be-on-anti-depressants-because-therapy-isnt-working-my-doctor-thinks-i-just-need-hobbies-i-enjoy,23
Depression,"a Manager, Talent, Organizational Development & Diversity",San Diego State University,The Worklife Bowl,10 months,"Just here to encourage!

I was let go from my job in June 2022. For 18 months I went thru the hell of interviewing, rejection/ghosting, anxiety/depression - the whole nine - of losing your job, income, and sense of purpose. FINALLY, last week I landed my dream job. 6 figs, hybrid, extremely flexible, doing what I love, and I manage a team.

A lot of people on here are struggling in this job market so I just want to say DO NOT GIVE UP! The right opportunity will come and will be worth the wait.",96,18,4,9/20/24 19:58,https://www.fishbowlapp.com/post/just-here-to-encouragei-was-let-go-from-my-job-in-june-2022-for-18-months-i-went-thru-the-hell-of-interviewing,24
Depression,a Manager,San Diego State University,Confession,6 months,"I need help. My life is in shambles and I need ways forward. Burnt out in 22, quit MBB job in 23 in very poor circumstances. Fell into a depression. Got pregnant & had my baby in December. Still unemployed after a year, my partner just broke up with me, depression doesn’t go away. In the span of 1y I lost myself, my job, my 8y relationship. I now am alone, jobless with my baby. I don’t know what to do. I can go back to parents but I’m 38… what happened to me? How do I even start fixing things?",13,21,,9/20/24 19:58,https://www.fishbowlapp.com/post/i-need-help-my-life-is-in-shambles-and-i-need-ways-forward-burnt-out-in-22-quit-mbb-job-in-23-in-very-poor-circumstances-fell-into,25
Depression,a HR Manager,San Diego State University,Human Resources,8 months,"Need some clarification. Our company has a sales rep who calls out sick Covid respiratory whenever there’s a sales meeting he’s been doing this for the past three sales meeting in within the last three months even had his mother text his manager telling us that he’s got anxiety and depression, we want to let him go, but we’re concerned that he could have a retaliation claim when he returns from his illness. He’s not out more than five days or three even so requesting a doctors note last time w",8,27,1,9/20/24 19:58,https://www.fishbowlapp.com/post/need-some-clarification-our-company-has-a-sales-rep-who-calls-out-sick-covid-respiratory-whenever-theres-a-sales-meeting-hes,26
Depression,a Senior Accountant,San Diego State University,Depression/Anxiety Talk,3 months,"Depression is taking over my life. My therapist thinks I should start taking meds because of it. I’m dealing with grief for the dead and living, work issues, relationship issues, a new baby. I feel like everything is bad but I am still very blessed (house, car, food, and money). I have no desire to do anything besides keeping my kitchen clean and caring for my child. I just want to feel better. Do you have any advice.",13,13,4,9/20/24 19:59,https://www.fishbowlapp.com/post/depression-is-taking-over-my-life-my-therapist-thinks-i-should-start-taking-meds-because-of-it-im-dealing-with-grief-for,27
Depression,an Associate,San Diego State University,Big Law,7 months,"Friends, convince me not to do it. Give me horror stories or tell me how your day sucks.

I left big law after a couple years because I was absolutely miserable, depression, anxiety, etc. My mental health has been so much better in my job in government. But I suddenly have landed (without even looking) an opportunity to go back into big law at a different firm. I know how much I hated big law. But (with bonus) my annual compensation will go up nearly $300k. Idk how to say no to this.",8,22,1,9/20/24 19:59,https://www.fishbowlapp.com/post/friends-convince-me-not-to-do-it-give-me-horror-stories-or-tell-me-how-your-day-sucks-i-left-big-law-after-a-couple-years-because-i,28
Depression,an Associate,San Diego State University,Big Law,5 months,"1st year- how to get used to unpredictability of biglaw? I’m constantly canceling plans at the last minute. I know not to make plans if there is a closing/deadline, but much of being a 1st year is unexpected assignments with quick turnaround. I’ll get random emails at night/weekends for a matter that hasn’t been active in months or a completely new matter that needs immediate attention. My social/dating life is suffering from lacking control over my time and the anxiety/loneliness/depression :(",5,20,2,9/20/24 20:00,https://www.fishbowlapp.com/post/1st-year-how-to-get-used-to-unpredictability-of-biglaw-im-constantly-canceling-plans-at-the-last-minute-i-know-not-to-make,29
Depression,a Project Coordinator,San Diego State University,The Worklife Bowl,2 months,"I can’t take it anymore, I’m in the middle of depression!

I left my country because I was suffering domestic violence and I came to the USA to start all over again.

I’m basically someone with experience in project management but for almost two years I’ve been here, it’s complicated to find a good job, I’ve tried some contract but nothing definitive.

I started a job as Leasing consultant to pay my bills I’m so sad, I’m depressed and cry every day

I don’t know what to do, it’s crazy",26,26,5,9/20/24 20:00,https://www.fishbowlapp.com/post/i-cant-take-it-anymore-im-in-the-middle-of-depressioni-left-my-country-because-i-was-suffering-domestic-violence-and-i-came,30
Depression,an Associate 1,San Diego State University,Chicago,9 months,"I’m a 32 year old woman, last 4 years I spent in deep depression not meeting people and I wasted my time I feel like. I just started a new job at a new company and applied for masters. I’m trying to turn my life around, do you think I have a chance at my age to make friends and find love life long potential partner? As the holidays come around, I hate them because it reminds me of how alone I am with no friends or family and I keep thinking is this my life going to be until I die—alone?",12,55,2,9/20/24 20:01,https://www.fishbowlapp.com/post/im-a-32-year-old-woman-last-4-years-i-spent-in-deep-depression-not-meeting-people-and-i-wasted-my-time-i-feel-like-i-just-started-a-new,31
Depression,a Managing Director,San Diego State University,Depression/Anxiety Talk,4 months,"For people who have overcome depression, what is the one most significant piece of advice you would provide to someone suffering from depression?",7,25,2,9/20/24 20:02,https://www.fishbowlapp.com/post/for-peoplewho-have-overcome-depression-what-is-the-one-most-significant-piece-of-advice-you-would-provide-to-someone,32
Depression,an Associate,San Diego State University,Confession,8 months,"I am thinking of getting a therapist to tackle depression and discuss career and relationship problems I’ve been facing. Should I get a male or female therapist?

On one hand, a guy might have more applicable advice. On the other hand, idk if to would be too gay to confide in another guy and I wonder if the feminine touch might be better for these things.

Thoughts / experiences?",16,28,1,9/20/24 20:02,https://www.fishbowlapp.com/post/i-am-thinking-of-getting-a-therapist-to-mitigate-depression-and-discuss-career-and-relationship-challenges-should-i-get,33
Depression,a Project Management,San Diego State University,Confession,a year,"My good looks have consistently made my career easier. Every job interview, networking opportunity, raise request, and huge project has gone well. Yes I have the degrees and necessary experience but I definitely get a lot of slack for being a “pretty woman”. Especially when I make mistakes, I’m quickly forgiven. It’s not fair but I use it for my benefit. No I have not committed anything unethical, just using my life cards for my benefit.

P.S. I have severe anxiety and depression.",18,54,1,9/20/24 20:03,https://www.fishbowlapp.com/post/my-good-looks-have-consistently-made-my-career-easier-every-job-interview-networking-opportunity-raise-request-and,34
Depression,an Associate,San Diego State University,Big Law,a year,Recently lateraled 2 months ago from a V50 to V100 and it’s a huge mistake. Partner i’m stuck working with (small group) is extremely toxic and it’s severely affecting my mental health. How difficult would it be to lateral again so soon? Would recruiters even work with me? I’ve never felt depression like this before and could use any sort of hope that I’m not stuck here,13,30,,9/20/24 20:03,https://www.fishbowlapp.com/post/recently-lateraled-2-months-ago-from-a-v50-to-v100-and-its-a-huge-mistake-partner-im-stuck-working-with-small-group-is-extremely-toxic,35
Depression,an Analyst,San Diego State University,Confession,a year,"I think my husband has borderline personality disorder and I need to leave him. Can’t take the mad mood swings and unstable emotions anymore uh, he’s not a bad guy deep down… but it’s unhealthy and it’s given me depression",10,33,,9/20/24 20:04,https://www.fishbowlapp.com/post/i-think-my-husband-has-borderline-personality-disorder-and-i-need-to-leave-him-cant-take-the-mad-mood-swings-and-unstable,36
Depression,a Director of Technology,San Diego State University,The Worklife Bowl,7 months,"My title is just that, I actually do low level tickets because they refuse to let me hire. I want out of this situation (toxic workplace) so badly I can feel it in my soul, especially the wave of dread and terror that starts to sweep over me on Saturday night and lasts till Monday when the depression kicks in. I have interviews coming up but how do I know for sure that I’m not jumping into the fire from the pan??",29,9,4,9/20/24 20:05,https://www.fishbowlapp.com/post/my-title-is-just-that-i-actually-do-low-level-tickets-because-they-refuse-to-let-me-hire-i-want-out-of-this-situation-toxic-workplace,37
Depression,a Senior Chemist 1,San Diego State University,The Worklife Bowl,10 months,"I'm a 19 year old with high anxiety and depression, as well as a mentally disabled individual, namely ADHD and autism.

I'm generally very quiet and shy and hate any form of confrontation and lackluster conversation that doesn't interest me. I WANT to have connections and be nicer to people, but it's very hard to convince myself to. What do you guys think I can try in order to be more comfortable around others and do my job better?",14,20,3,9/20/24 20:05,https://www.fishbowlapp.com/post/im-a-19-year-old-with-high-anxiety-and-depression-as-well-as-a-mentally-disabled-individual-namely-adhd-and-autism-im-generally,38
Depression,a Senior Manager 1,San Diego State University,The Worklife Bowl,7 months,"How do I deal with the last months at this place? I have already made up my mind to leave, but because of immigration issues I cannot be unemployed for now. The bullying it’s incessant, my anxiety and depression got so bad I’m late every morning because I cannot get out of bed, and even my bulimia came back after all the bullying about my looks. When does this end? I wish my life was over every morning on the way to the office",18,22,2,9/20/24 20:06,https://www.fishbowlapp.com/post/how-do-i-deal-with-the-last-months-at-this-place-i-have-already-made-up-my-mind-to-leave-but-because-of-immigration-issues-i,39
Depression,a Consultant 1,San Diego State University,Consulting,a year,Has anyone made it out of depression and bounced back in their career? I’m slipping into depression and taking time off work but see no hope…,10,36,2,9/20/24 20:06,https://www.fishbowlapp.com/post/has-anyone-made-it-out-of-depression-and-bounced-back-in-their-career-im-slipping-into-depression-and-taking-time-off-work-fr3j-5,40
Depression,a Copywriter,San Diego State University,Creatives,9 months,"For creatives who struggle with depression/anxiety, what helps keep you motivated, who are role models you have been inspired by who deal with similar problems? Any book, video or podcast recs?",10,21,7,9/20/24 20:07,https://www.fishbowlapp.com/post/for-creatives-who-struggle-with-depressionanxiety-what-helps-keep-you-motivated-who-are-role-models-you-have-been-inspired,41
Depression,a Chief Executive Officer 1,San Diego State University,ADHD Professionals,7 months,"Anyone happy at their job? I’ve been struggling for years trying to find the right fit for me. I’ve had things I’m passionate about but then my anxiety and depression feel as if they get in the way. Too overwhelmed to push it aside. I’ve tried jobs that I don’t care about just a punch in, mindlessly work, punch out. But that’s not working either.
I’d love to never work and spend time with my family and caring for those I love but unfortunately that’s not an option for us financially.",20,20,3,9/20/24 20:07,https://www.fishbowlapp.com/post/anyone-happy-at-their-job-ive-been-struggling-for-years-trying-to-find-the-right-fit-for-me-ive-had-things-im-passionate-about,42
Depression,a Senior Manager AR and Revenue,San Diego State University,The Worklife Bowl,8 months,"My FIL is in poor health (paraplegic, respiratory / cardiac issues, dementia, and depression). We have begun to look at assisted living at his request. My MIL also has health issues and is not strong enough to help him physically. We're having difficulty finding facilities that offer the level of care he needs that wouldn't bankrupt us or her parents. Looking for referrals to places that can help us find the right facility that fits his needs or avenues that may be helpful. TIA.",27,22,6,9/20/24 20:07,https://www.fishbowlapp.com/post/my-fil-is-in-poor-health-paraplegic-respiratory-cardiac-issues-dementia-and-depression-we-have-begun-to-look-at-assisted,43
Depression,a Legal Counsel,San Diego State University,Confession,10 months,Do any other men have delayed orgasm from SSRIs? Been on one now for a month due to depression and anxiety and can’t stand this. Does this go away or just get worse? My partner got impatient after 2 hours and went to sleep. Was a good workout at least I guess. Haven’t gotten off in days. I think this is making my depression worse.,3,30,1,9/20/24 20:08,https://www.fishbowlapp.com/post/do-any-other-men-have-delayed-orgasm-from-ssris-been-on-one-now-for-a-month-due-to-depression-and-anxiety-and-cant-stand-this,44
Depression,a CSR,San Diego State University,Unemployed,3 months,"I am feeling so discouraged, I have been on the job hunt for over two months and I just want to give up and crawl under a rock. I'm going to end up taking a step back and working in retail which would be a major pay decrease from my last job... How does everyone fight the feelings of depression and hopelessness while being unemployed?",20,20,3,9/20/24 20:08,https://www.fishbowlapp.com/post/i-am-feeling-so-discouraged-i-have-been-on-the-job-hunt-for-over-two-months-and-i-just-want-to-give-up-and-crawl-under-a-rock-im,45
Depression,an Associate,San Diego State University,Big Law,9 months,Anyone take medical leave for anxiety and depression?,11,20,1,9/20/24 20:09,https://www.fishbowlapp.com/post/anyone-take-medical-leave-for-anxiety-and-depression,46
Depression,an Attorney,San Diego State University,Big Law,5 months,"Is anyone else enjoying RTO after being fully remote for three years? I don't care if anyone else ever comes back to the office, but I really like working from an office instead of my house. I got very depressed working 14 hours a day from my house during 2020-2023. This is the first year I am fully back in an office and I can already tell my depression and anxiety are much better. The routine of leaving my house each day is literally life changing for me.",14,24,,9/20/24 20:09,https://www.fishbowlapp.com/post/is-anyone-else-enjoying-rto-after-being-fully-remote-for-three-years-i-dont-care-if-anyone-else-ever-comes-back-to-the-office-but,47
Depression,a Human Resources Manager,San Diego State University,Human Resources,10 months,"I have an employee who’s been excessively absent and based on our conversations it sounds like they are experiencing episodes of depression. Problem is that they are very religious, don’t believe in depression and therefore wouldn’t even seek treatment. So I’m faced with the conundrum of how to help this employee if they’re refusing to apply for FMLA intermittent leave and don’t have any covered explanation for these absences… Trying to avoid PIP for someone who isn’t well",10,14,1,9/20/24 20:10,https://www.fishbowlapp.com/post/i-have-an-employee-whos-been-excessively-absent-and-based-on-our-conversations-it-sounds-like-they-are-experiencing-episodes-of,48
Depression,a Serverbartender,San Diego State University,Depression/Anxiety Talk,9 months,I’ve been having issues with my job for months now and recently had a baby so I’m dealing with postpartum depression on top of everything. My manager told me that it wasn’t real and that I’m over reacting. He also started cutting my shifts back from 6 days a week to 2 shits a week because he “didn’t want to do the paperwork” when firing me so I quit last week. Now I’m panicking that I won’t have enough money to pay my bills or take care of my 2 kids. Applied for 30 jobs and only 3 interviews?,29,18,2,9/20/24 20:10,https://www.fishbowlapp.com/post/ive-been-having-issues-with-my-job-for-months-now-and-recently-had-a-baby-so-im-dealing-with-postpartum-depression-on-top,49
Depression,a Creative Director,San Diego State University,Advertising,8 months,How does everyone deal with the unrelenting depression this industry creates?,11,15,2,9/20/24 20:11,https://www.fishbowlapp.com/post/how-does-everyone-deal-with-the-unrelenting-depression-this-industry-creates,50
Depression,a Marketing Manager,San Diego State University,Confession,3 months,"😭😭Im about to accept a LOW SALARY JOB.

I was laid off and I haven’t found anything! My last job salary was $90k. This one is $48k and they are requirement the same level. I have depression now I would have to take this! The market is rough now! Companies know, they are firing and hiring for cheaper 😭",16,12,,9/20/24 20:11,https://www.fishbowlapp.com/post/im-about-to-accept-a-low-salary-job-i-was-laid-off-and-i-havent-found-anything-my-last-job-salary-was-90k-this-one-is-48k-and,51
Depression,a Manager 1,San Diego State University,Confession,8 months,"I've lost three jobs in the past 4 years because of my depression and anxiety. Now I'm searching for a new one, feeling completely useless. No friends, no family. I even can't share with my parents and close ones that I'm jobless since the beginning of this year because I've created an image of successful independent person. I tried to do everything right and turned out that I was all wrong. I get the lesson, but seems like too late.",17,26,1,9/20/24 20:11,https://www.fishbowlapp.com/post/ive-lost-three-jobs-in-the-past-4-years-because-of-my-depression-and-anxiety-now-im-searching-for-a-new-one-feeling-completely,52
Depression,a Management Consultant,San Diego State University,All Things MBB,10 months,Do you recommend MBB for people who have depression and anxiety? I’m a very ambitious person but don’t perform well under stress. I’m wondering if MBB might be too much for me mentally. Can anyone speak to the working environment and hours?,11,10,5,9/20/24 20:12,https://www.fishbowlapp.com/post/do-you-recommend-mbb-for-people-who-have-depression-and-anxiety-im-a-very-ambitious-person-but-dont-perform-well-under-stress,53
Depression,an Associate,San Diego State University,Confession,4 months,"Someone please just tell me the truth -

Is it really worth it to talk to a therapist?
Issues: childhood trauma; parents/siblings, lack of purpose, depression, aggression, adhd, abandonment, fear of rejection, insomnia, delusional.

And does any of the medication actually help?",6,23,,9/20/24 20:52,https://www.fishbowlapp.com/post/someone-please-just-tell-me-the-truth-is-it-really-worth-it-to-talk-to-a-therapist-issues-childhood-trauma-parentssiblings-lack-of,54
Depression,a Consultant,San Diego State University,Consulting,2 months,Do you select yes for disability in a job application if you’ve had migraine or anxiety or depression?,4,37,,9/20/24 20:52,https://www.fishbowlapp.com/post/do-you-select-yes-for-disability-in-a-job-application-if-youve-had-migraine-or-anxiety-or-depression,55
Depression,a Junior Copywriter,San Diego State University,Advertising,a year,"I have depression and anxiety so cold calling can be a really difficult task for me. Didn’t go to a fancy ad school where they hand you the connections so i force myself to do it.

People have been very gracious to me. Also helps i have a solid book and spent time at a good shop. But for some reason people at WK aren’t responsive to me. It’s on my list of dream shops but i find this so discouraging. Is it all in my head or is this a thing?",8,14,5,9/20/24 20:53,https://www.fishbowlapp.com/post/i-have-depression-and-anxiety-so-cold-calling-can-be-a-really-difficult-task-for-me-didnt-go-to-a-fancy-ad-school-where-they,56
Depression,an Associate Marketing Manager 1,San Diego State University,Staying Healthy,9 months,"I got divorced in mid 2021. My partner cheated. At the time, I was 185 pounds…so overweight but fine. Then the depression hit and I started getting joint pain so I took ibuprofen - then my feet started swelling so I went to Physical Therapy and they said the Advil was causing the swelling. 2.5 years later and I’m up 50 pounds. Recommendations for extremely sedentary exercises? I can only walk 10min and it hurts. 35YO female 😞",12,21,,9/20/24 20:53,https://www.fishbowlapp.com/post/i-got-divorced-in-mid-2021-my-partner-cheated-at-the-time-i-was-185-poundsso-overweight-but-fine-then-the-depression-hit-and,57
Depression,a Senior Associate,San Diego State University,Depression/Anxiety Talk,a year,"Are there any senior level folks that suffer from depression/anxiety here? (Managing Director, SVP, Partner, etc.,). Interested to see if it’s possible to be successful in a senior level role while dealing with mental health, and what necessary/effective coping strategies are employed.",14,18,,9/20/24 20:54,https://www.fishbowlapp.com/post/are-there-any-senior-level-folks-that-suffer-from-depressionanxiety-here-managing-director-svp-partner-etc-interested-to-see,58
