Neurodiversity,Posted By,Employer,Time Posted,Content,Reactions,Timestamp Collected,Post URL,Hierarchy,Post ID,Comment ID
BPD,Other,EY 1,9 months,"You can only carry what you can handle.

If you can't handle this, just get out. No need to stress on optional relationships",6,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,31
BPD,Other,Deloitte 1,9 months,"I dated a chick with a very similar disorder. I tried very hard to support her. But when her “demons” (that is what she called them) kicked in there was no stopping them. Neither of us knew when they would appear or for how long but it was never a question of “if” only “when”. She tried different medications but nothing worked. Eventually during an episode she broke up with me over something very innocuous (dinner plans with a friend). When the episode was over she tried to get back together but I had felt relief during the couple days where we didn’t speak. So I held firm and said I couldn’t go through the anxiety and fear anymore. My mental health took a nose dive while we were together. I started taking anxiety medication (which I never had before or since) and my stress levels went through the roof. The few days after the break up, all of that disappeared and I realized the relationship was so incredibly unhealthy for me that I had to walk away. No matter how good the good times were and how much I thought I loved her, they were not worth my mental and physical health.",5,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,32
BPD,Other,a Creative Director 1,9 months,"Face the fact that this person will never take your needs into account. In order to mentally survive, you have to be emotionally bulletproof. Which means no matter how mean and nasty they are to you, no matter how little they consider your needs, no matter how much they distort reality, you have to take it all on the chin. At all times. If you respond at all to being provoked, your natural response will be used against you.

Ask yourself if you really want to live the rest of your life this way. There are normal, empathetic people out there without BPD.",2,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,33
BPD,Other,a Vice President 1,9 months,"Is your partner getting help, support and medication from doctors/therpists?",2,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,34
BPD,Author,Authora Software Engineer,9 months,Nope she refuses to get help at all. She keeps saying she will go to therapy but then keeps making excuses and thinks other people are responsible for her unhappiness,,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,2,2,35
BPD,Other,a Vice President 1,9 months,"Seems you need to change something. She needs medical/therapeutic help.
If she isn’t willing to do that then she can’t expect you will stay, while she puts you through crises.
Try to get help yourself from family or counselors about how to proceed with an intervention.
The sooner you make a change the more likely you might have a relationship to save.","2
reactions",9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,3,2,36
BPD,Other,a Vice President 1,9 months,"Seems you need to change something. She needs medical/therapeutic help.
If she isn’t willing to do that then she can’t expect you will stay, while she puts you through crises.
Try to get help yourself from family or counselors about how to proceed with an intervention.
The sooner you make a change the more likely you might have a relationship to save.",2,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,37
BPD,Other,a Claim Specialist 1,9 months,"In my opinion, if the relationship isn't adding value to your life and the bad outweighs the good, what is the point? You'd be better off on your own.",5,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,38
BPD,Author,Authora Software Engineer,9 months,"Because I would feel very guilty for leaving her. I “promised” her that I would never ever leave (in a moment of weakness) and I feel she would be devastated if I left, she even said she would hurt herself and probably die if I left",,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,2,2,39
BPD,Other,a Claim Specialist 1,9 months,"OK, that is NOT good. I've been in your shoes. My unprofessional opinion is that a relationship goes 2 ways. The saying goes, ""You can lend someone your map, but the journey is theirs"" ( or something like that). In other words, you can try to help, but she has to take care of herself. You are NOT responsible for her. You can't support someone and allow them to tear you down in the process. She needs to help herself. Does she have family? What I personally would do if I decided to end it and was worried would be to give a heads up to her family members if she's threatening to do something.","5
reactions",9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,3,2,40
BPD,Other,a Claim Specialist 1,9 months,"OK, that is NOT good. I've been in your shoes. My unprofessional opinion is that a relationship goes 2 ways. The saying goes, ""You can lend someone your map, but the journey is theirs"" ( or something like that). In other words, you can try to help, but she has to take care of herself. You are NOT responsible for her. You can't support someone and allow them to tear you down in the process. She needs to help herself. Does she have family? What I personally would do if I decided to end it and was worried would be to give a heads up to her family members if she's threatening to do something.",5,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,41
BPD,Other,a Manager 1,9 months,I did- eventually I had to end it because I was always walking on egg shells and never stable. Happy to talk more- it was a rough few years getting through it and then over it.,2,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,42
BPD,Other,a President 1,9 months,"If you choose to stay, you have to get accustomed to living the rest of your life always being wrong. No matter how hard you try, or tiptoe on eggshells, or attempt to please them, there is no pleasing them or getting it right. So you have to fully accept that you are the problem, you are the faulty one, you are in error, and everything you do is incorrect and merits whatever punishment they dole out (anger, violence, silent treatment, threats of self-harm, attacks, etc.).

If you have children, they have to be raised to accept that they are always wrong and merit being punished. You all have to live with the constant fear of some other shoe being dropped, which you will of course be at fault for, and what happens next is your own fault for not correctly pre-guessing what you should have done.

Or you can get out now and save yourself from that, and the multigenerational damage it causes.",1,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,43
BPD,Other,a Senior Manager 1,9 months,"Well my comment was removed, but my advice is to get out as fast as possible. If you want more insight, read the book “I Hate You—Don’t Leave Me” by Jerold J. Kreisman.",3,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,44
BPD,Other,a Consultant 1,9 months,Yea get out …,1,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,45
BPD,Other,a Hostess 1,9 months,"I’m sure you love your partner and you want to make it work, but it doesn’t sound like they’re ready for a relationship.

As someone with BPD, I can say with certainty that it’s not on you, the partner, to “handle” the irrational behavior. Your partner should seek therapy and only be in relationships once they’ve learned how to cope with and regulate their symptoms. My partner and I took a break for this reason, and now we are stronger than ever before.

Now, there will always be triggers for us, no matter how much therapy we receive, so understanding from a partner is important. But a medical diagnosis is not an excuse to sustain an unhealthy relationship. I hope this helps. Happy to share my experience 😊",1,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,46
BPD,Other,a Hostess 1,9 months,"I tried many therapies over many years and I found a DBT (dialectic behavioral therapy) residential treatment program that saved my life. I highly recommend DBT if you’re looking into any therapy for BPD. It’s a lot of hard work to rewire your brain and it takes a village to keep you accountable. Living with 20 other people going through exactly the same treatment was fantastic. We kept each other honest, held each other accountable, and we never let anyone talk down on themselves or talk about giving up. I don’t think a non-residential treatment would have made any difference. It’s worth mentioning if she’s serious about getting better. 😊","1
reactions",9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,2,2,47
BPD,Other,a Hostess 1,9 months,"I tried many therapies over many years and I found a DBT (dialectic behavioral therapy) residential treatment program that saved my life. I highly recommend DBT if you’re looking into any therapy for BPD. It’s a lot of hard work to rewire your brain and it takes a village to keep you accountable. Living with 20 other people going through exactly the same treatment was fantastic. We kept each other honest, held each other accountable, and we never let anyone talk down on themselves or talk about giving up. I don’t think a non-residential treatment would have made any difference. It’s worth mentioning if she’s serious about getting better. 😊",1,9/20/24 14:20,https://www.fishbowlapp.com/post/has-anyone-here-had-a-relationship-with-someone-with-bpd-borderline-personality-disorder-if-so-how-do-you-handle-their,1,2,48
BPD,Other,a Manager 1,3 months,"I would suggest trying couples therapy first. It's likely that she is aware of these issues herself but doesn't know how to change or maybe she can feel like it's completely beyond her control. I fit some of these symptoms (especially around my period) but am very self aware and able to reason myself out of my worst fears/assumptions 95% of the time. That's due to therapy and being on Wellbutrin, and also working on sleep, nutrition, and exercise. If you try therapy together, it might open the door for her to do therapy alone and find out some of these things on her own. But don't take it upon yourself to diagnose her, that wont' be good for either of you.",1,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,49
BPD,Author,Authoran Accountant,3 months,"I feel couples therapy can quickly turn into an attacking fight, individual therapy may be more beneficial","1
reactions",9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,2,3,50
BPD,Other,a Product Manager 1,3 months,I cannot see a doctor with a million dollar education in this healthcare climate,,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,3,3,51
BPD,Other,a Product Manager 1,3 months,I cannot see a doctor with a million dollar education in this healthcare climate,,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,52
BPD,Other,Accenture 1,3 months,"By having her agree to go to therapy as a condition for staying in the marriage, even if you go together at first or the entire time.

This is a touchy, not-to-be-taken-lightly diagnosis (should she actually receive that) and has major negative implications for raising children without the skills and/or medication to support improvement and more consistently maintain stability. It will also continue to shred your relationship as spouses.

Assuming you have a strong health package, get yourself (literally you alone) some EAP sessions to initially start talking or a regular therapist to start hashing out a real plan on what to do. Nothing on Fishbowl will help you with this in real life.

Note: You can do as you wish but not only is my partner a trained psychotherapy clinician, I'm also a person who grew up with an adult that deliberately didn't seek any help for their severe mental health issues even though we had access to resources -- I can assure you that there will be major problems if neither of you do anything.",4,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,53
BPD,Other,a Sales 1,3 months,What symptoms?,1,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,54
BPD,Author,Authoran Accountant,3 months,"Anger, intense mood swings, unstable self image, impulsive behaviors, feelings of emptiness, unstable feelings in the marriage. I’d prefer not to go into details",,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,2,3,55
BPD,Other,a Product Owner 1,3 months,"Knowing the symptoms would help heed advice. It could very well be cycle related and going on psych meds wouldn’t be the best avenue.

Are they new symptoms or has she always been this way?",,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,3,3,56
BPD,Author,Authoran Accountant,3 months,Always,,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,4,3,57
BPD,Other,a Product Owner 1,3 months,"Have you had conversations about them prior to getting married?

You have to address your concerns with her one way or another. You’re the best person to make the decision on what that looks like in a way she’d be receptive. Be gentle and come from a place of love but be honest about your concerns.

I don’t think not addressing it is an option. Especially don’t bring kids into the picture, kids are rough on mental health in the best circumstances.","1
reactions",9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,5,3,58
BPD,Other,California Elementary School 1,3 months,She could be bipolar and not have been diagnosed. Medication could even her out if that is the case. I agree you should address this with her so she won't continue to suffer and you don't have secondary trauma. Your wellbeing is important also. What do her parents or family members say about her behavior? Did they notice it when she was young or was this a new development for them prior to your marriage? For all you know she could already have a diagnosis for borderline personality but just not shared it with you.,,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,6,3,59
BPD,Other,a Vice President 1,3 months,"Agreed, this will only get worse with having children. Not only will it take a toll on mom, but it may negatively impact how she treats/parents them.",1,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,60
BPD,Other,Authoran Accountant,3 months,I have already reported “Product Manager 1” but can others please as well. I have a sense of humor but either he’s trolling or he’s in the middle of a psychotic episode,,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,61
BPD,Other,a Manager 2,3 months,"Sounds like my mom! My dad (classic no-feelings boomer) just pretended there was no problem and the whole family (3 kids) has no fewer than 1000 trauma stories per person as a result.

BPD is a nightmare without regular family therapy and treatment. Your wife needs to become self aware but it could take years of couples counseling and individual therapy on both your sides. When your kids come around i hope you have good health insurance.

As my mom gets older the hardest part is seeing her struggle with loneliness and depression and be the maker of her own turmoil. She cannot hold friends because no one wants to be with her.

You are the critical person in the situation to normalize the family’s need for external support to become stronger communicators to each other and build trust. If you think you can’t do this I wouldn’t just consider not having kids but also divorce. My mother—untreated for decades—has wrought so much arrogant emotional destruction and my father has just absorbed decades of fighting and screaming as if it’s normal. We have never had a normal family gathering or vacation. Multiple family members are estranged. People have committed self harm. As the ghost of christmas future i hope this helps outline your worst case scenario.",1,9/20/24 14:20,https://www.fishbowlapp.com/post/i-feel-my-wife-has-untreated-borderline-personality-disorder-but-she-would-never-admit-to-it-or-accept-help-she-has-all,1,3,62
