Neurodiversity,Posted By,Employer,Time Posted,Content,Reactions,Timestamp Collected,Post URL,Hierarchy,Post ID,Comment ID
Dyslexia,Other,an Associate 8,9 months,This might be the case but if you are diagnosed with dyslexia you can also ask that you be allowed to record as a reasonable accommodation,,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,5,1,11
Dyslexia,Author,Authoran Associate,9 months,I’m kind of scared of reporting to my firm (or any firm) that I’m dyslexic at all… I imagine that would blackball me.,"1
reactions",9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,6,1,12
Dyslexia,Author,Authoran Associate,9 months,I’m kind of scared of reporting to my firm (or any firm) that I’m dyslexic at all… I imagine that would blackball me.,1,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,13
Dyslexia,Author,a Mid-level Associate 1,9 months,"There is software ( even in basic Microsoft )that can read your work out loud to you, so you can catch some spelling mistakes and inverted phrases that way.",5,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,14
Dyslexia,Other,an Attorney 1,9 months,"Second the read aloud. I have ADHD and have major issues with typos and things, and it really helps, though the robotic voice can get annoying after awhile","4
reactions",9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,2,1,15
Dyslexia,Other,an Attorney 1,9 months,"Second the read aloud. I have ADHD and have major issues with typos and things, and it really helps, though the robotic voice can get annoying after awhile",4,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,16
Dyslexia,Other,an Associate 5,9 months,"I don’t have dyslexia, but as someone who is bad at spelling and misses my own mistakes, I try to have everything important proofread by a paralegal or proofreader.

For emails, try printing?

Also, outlook, word, and at least some time keeping software let you add words to the dictionary. I add all proper nouns the first time they show up. That way the spellcheck only catches actual misspellings.",4,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,17
Dyslexia,Other,an Associate 6,9 months,"I have dyslexia and I grow up in a bilingual household (English and Japanese, so entirely two different systems. I’m dyslexia in English but no problem with Japanese). 100% understand what you are talking about. I had to triple check my work before sending out to partners, and sometimes there are still a handful of typos. A couple tips might be helpful:
1. Use Arial, Calibri, or any less crowded fonts when you draft things, and convert back to New Times Roman before sending out;
2. Align left when you draft so the space between each word is standardized, and justify before sending out;
3. Put two spaces between sentences (I know people have different thoughts about this, but it works for me so there you go);
4. Point your finger at/under each word when you proofread, and move your finger as you read; and
5. Use numbering not bullets when you make a list.
Hope it helps!",5,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,18
Dyslexia,Author,Authoran Associate,9 months,"Thank you, this is very helpful. I thought justifying text was better but maybe I’m wrong. I’ll try it",,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,2,1,19
Dyslexia,Author,Authoran Associate,9 months,"Thank you, this is very helpful. I thought justifying text was better but maybe I’m wrong. I’ll try it",,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,20
Dyslexia,Author,an Associate 10,9 months,David Boies has dyslexia,,9/20/24 14:36,https://www.fishbowlapp.com/post/anyone-here-with-dyslexia-or-am-i-the-only-crazy-one-attempting-this-i-have-minor-dyslexia-and-have-small-typos-in-email-that-i,1,1,21
Dyslexia,Other,a Human Resources Manager 1,5 months,"Are you in the US? If so, you seem to have informed your employer of your disability. Given this, you can file a complaint with the federal and state government (you would need to look up how to do so for your state). https://www.ada.gov/file-a-complaint/",6,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,22
Dyslexia,Other,a Social Media Manager 1,5 months,"You can file a complaint for that. If you feel you are threatened, that's harassment or misconduct in a workplace. Be sure to document the details of the threat and any relevant circumstances as evidence for your complaint.",2,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,23
Dyslexia,Other,a Consultant 1,5 months,You need to go to the EEOC.,4,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,24
Dyslexia,Other,a HR Consultant 1,5 months,"My question would be "" are you threatening me with violence? That's what it sounds like and that certainly constitutes a hostile work environment...""",6,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,25
Dyslexia,Author,Authora Senior Recruiter,5 months,They just put me on a pip because of the market trends,"1
reactions",9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,2,2,26
Dyslexia,Other,a Consultant 1,5 months,"They know the market is down, makes threats to you, and unwarranted discipline? And you have filed charges or waiting until they terminate you? Your choice either way… but I would see this as a constructive discharge should you quit.",,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,3,2,27
Dyslexia,Other,a Consultant 1,5 months,"They know the market is down, makes threats to you, and unwarranted discipline? And you have filed charges or waiting until they terminate you? Your choice either way… but I would see this as a constructive discharge should you quit.",,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,28
Dyslexia,Other,a SR. Technical Recruiter 1,5 months,That’s crazy anyone would say that to a colleague.,1,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,29
Dyslexia,Other,Wayne State University 1,5 months,Punch her back if she tries it. Equal rights and opportunity 101. 😂,1,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,30
Dyslexia,Other,a HR Coordinator 1,5 months,Do it. Her comments about violence and using your dyslexia as a crutch are inappropriate and could be considered harassment. No one should have to endure that kind of treatment at work.,,9/20/24 14:29,https://www.fishbowlapp.com/post/need-some-advice-my-hr-person-is-really-not-existent-and-my-boss-said-to-me-i-sometimes-need-to-punch-you-between-your-nose,1,2,31
Dyslexia,Other,an Associate 1,9 months,I use Dragon for my carpal tunnel and it’s quite good,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,32
Dyslexia,Other,an Attorney 2,9 months,"I’ve been training my Dragon Legal since 2014, and am so glad I use it. It is a major RAM hog, though, so you need a fast machine",,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,2,3,33
Dyslexia,Other,an Attorney 2,9 months,"I’ve been training my Dragon Legal since 2014, and am so glad I use it. It is a major RAM hog, though, so you need a fast machine",,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,34
Dyslexia,Other,,9 months,"Hmmm, I don’t ‘suffer’ from my dyslexia. It has enabled me to become who I am. I use voice software for texts, but generally type everything else. Severe asthma as a chile gave me the patience to learn how to compensate for the dyslexia.",,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,35
Dyslexia,Other,a Deputy General Counsel 1,9 months,I haven’t but would be interested in trying it. What software are you using? Would you recommend it?,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,36
Dyslexia,Other,Authoran Attorney,9 months,I’m just using the standard one on the iPhone and on Mac. It’s pretty good. In my opinion it also adds its own punctuation.,1,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,37
Dyslexia,Other,an Attorney 1,9 months,The punctuation. Made me laugh.,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,2,3,38
Dyslexia,Author,Authoran Attorney,9 months,Every single one of my comments here has been written by dictation software. I don’t know why but I also overuse commas. I’ll have like a four line run-on sentence with 20 different commas.,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,3,3,39
Dyslexia,Author,Authoran Attorney,9 months,Every single one of my comments here has been written by dictation software. I don’t know why but I also overuse commas. I’ll have like a four line run-on sentence with 20 different commas.,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,40
Dyslexia,Author,an Associate 2,9 months,I also love the read aloud function in word so I can hear any mistakes,,9/20/24 14:30,https://www.fishbowlapp.com/post/has-anyone-who-suffers-from-dyslexia-started-using-dictation-software-of-this-profession-ive-started-using-it-for-texting,1,3,41
Dyslexia,Other,Georgia Middle School 1,3 months,Ido! Our district offers dyslexia endorsement. You might want to look into it.,1,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,1,5,42
Dyslexia,Author,Author works at Ohio Elementary School,3 months,"Thank you 😊
I will check with my principal.","1
reactions",9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,2,5,43
Dyslexia,Author,Ohio Elementary School,3 months,"Thank you 😊
I will check with my principal.",1,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,1,5,44
Dyslexia,Author,Ohio Elementary School,3 months,"I have no idea where you can get that, but I think that is so admirable. I think dyslexia is an area that is not addressed enough in schools. Our district basically tells the parents that we can’t help and that they can seek community resources for it.",1,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,1,5,45
Dyslexia,Author,Author works at Ohio Elementary School,3 months,"I think that's awful!
I hope things change for your students.
My son and I are both dyslexic. I work with kids through title reading that has to be dyslexic, but I'm not certified to say anything. I hate it! I want to help kids understand that everyone's brain is different, and that doesn't mean dumb or stupid.
Certification is the only way to truly help these students and their families.","1
reactions",9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,2,5,46
Dyslexia,Other,,3 months,"Your students and district are so lucky to have you!! Being a speech therapist, I don’t have anything to do with reading really, but I have had students with phonological disorders that end up having dyslexia. I have always wanted to learn more so I can point parents in a good direction for resources.",,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,3,5,47
Dyslexia,Author,Author works at Ohio Elementary School,3 months,"Wilson's offers a certificate program that you could probably check into. I know that with certification, teachers, speech pathologists, and psychologists can diagnose and serve with credentials. I just can't find the requirements for the certification to earn the credentials.

Thank you for the work you do with children. Your job truly helps my job. I love our visiting speech person. We often collaborate on children we share. It also helps if the child is put on an IEP. So, I also work with the SpEd people. We are a team!
Thanks for being part of the team! 🙏☮️😇",,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,4,5,48
Dyslexia,Author,Ohio Elementary School,3 months,"Wilson's offers a certificate program that you could probably check into. I know that with certification, teachers, speech pathologists, and psychologists can diagnose and serve with credentials. I just can't find the requirements for the certification to earn the credentials.

Thank you for the work you do with children. Your job truly helps my job. I love our visiting speech person. We often collaborate on children we share. It also helps if the child is put on an IEP. So, I also work with the SpEd people. We are a team!
Thanks for being part of the team! 🙏☮️😇",,9/20/24 14:31,https://www.fishbowlapp.com/post/does-anyone-here-have-dyslexia-certification-what-do-i-need-to-do-to-get-that-certificationi-have-a-master-of-education-in,1,5,49
Dyslexia,Other,a Recruiter 1,9 months,What are you getting your PhD in and what has your strategy been for looking for a job?,,9/20/24 14:31,https://www.fishbowlapp.com/post/hi-i-am-struggling-get-a-job-i-am-finishing-phd-but-have-dyslexia,1,6,50
Dyslexia,Other,a Research Associate 1,7 months,I can see this. I imagine videogames make the kids engage more actively with the text and provide a more rewarding experience than plain reading. I know for sure they helped me learn English better just through exposure alone.,,9/20/24 14:32,https://www.fishbowlapp.com/post/are-video-games-helpful-in-2013-a-paper-in-current-biology-determined-an-increase-in-reading-skills-by-children-with-dyslexia,1,7,51
Dyslexia,Other,Georgia Middle School 1,3 months,Our district provided a dyslexia endorsement last year. I highly recommend it.,,9/20/24 14:32,https://www.fishbowlapp.com/post/is-there-anyone-who-can-advise-me-on-dyslexia-certification-where-do-i-start-i-have-gis-gifted-intervention-specialist-k,1,8,52
Dyslexia,Author,Author works at Ohio Elementary School,3 months,"Thank you, I've taken the state requirements. I wanted to advance that training. I'm still searching.",,9/20/24 14:32,https://www.fishbowlapp.com/post/is-there-anyone-who-can-advise-me-on-dyslexia-certification-where-do-i-start-i-have-gis-gifted-intervention-specialist-k,2,8,53
Dyslexia,Author,Ohio Elementary School,3 months,"Thank you, I've taken the state requirements. I wanted to advance that training. I'm still searching.",,9/20/24 14:32,https://www.fishbowlapp.com/post/is-there-anyone-who-can-advise-me-on-dyslexia-certification-where-do-i-start-i-have-gis-gifted-intervention-specialist-k,1,8,54
